edge	TN	FP	FN	TP	p	r	type	method	change	X11	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN	CU	recall	precision	f1	acc	fpr	fnr	expanded	ilr	sc	cu_bin	p_bin
N119	1041	429	20	10	0.02	1	population_size_change	TopologyOrder+HMM	10X_down	190580.487804878	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0.333333333333333	0.0227790432801822	0.0426439232409382	0.700666666666667	0.291836734693878	0.666666666666667	FALSE	FALSE	FALSE	(0,0.1]	(0,0.05]
N119	1004	466	17	13	0.02	1	population_size_change	KmeansQQS+HMM	10X_down	190580.487804878	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0.433333333333333	0.0271398747390397	0.0510805500982318	0.678	0.317006802721088	0.566666666666667	TRUE	TRUE	FALSE	(0,0.1]	(0,0.05]
N119	901	374	110	115	0.15	1	population_size_change	KmeansQQS+HMM	10X_down	190580.487804878	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0.511111111111111	0.235173824130879	0.322128851540616	0.677333333333333	0.293333333333333	0.488888888888889	TRUE	TRUE	FALSE	(0,0.1]	(0.05,0.15]
N119	1311	159	30	0	0.02	1	population_size_change	Phlag	10X_down	0.0164611712098122	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0	0	0	0.874	0.108163265306122	1	FALSE	FALSE	FALSE	(0,0.1]	(0,0.05]
N119	1116	159	225	0	0.15	1	population_size_change	Phlag	10X_down	0.042475737631321	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0	0	0	0.744	0.124705882352941	1	FALSE	FALSE	FALSE	(0,0.1]	(0.05,0.15]
N119	842	433	115	110	0.15	1	population_size_change	BarycentricBins(6)+HMM	10X_down	190580.487804878	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0.488888888888889	0.202578268876611	0.286458333333333	0.634666666666667	0.339607843137255	0.511111111111111	TRUE	FALSE	TRUE	(0,0.1]	(0.05,0.15]
N119	867	408	143	82	0.15	1	population_size_change	GaussianQQS+HMM	10X_down	190580.487804878	0.000794	5320439.56569799	156275.99999999997	22	6645570	8	2810260	5	76102734	0.014686380520845	0.364444444444444	0.16734693877551	0.229370629370629	0.632666666666667	0.32	0.635555555555556	TRUE	FALSE	FALSE	(0,0.1]	(0.05,0.15]
N159	1154	46	296	4	0.2	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0133333333333333	0.08	0.0228571428571429	0.772	0.0383333333333333	0.986666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1319	151	15	15	0.02	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.5	0.0903614457831325	0.153061224489796	0.889333333333333	0.102721088435374	0.5	TRUE	FALSE	TRUE	(1,Inf]	(0,0.05]
N159	1342	83	73	2	0.05	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0266666666666667	0.0235294117647059	0.025	0.896	0.0582456140350877	0.973333333333333	TRUE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1138	62	284	16	0.2	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0533333333333333	0.205128205128205	0.0846560846560847	0.769333333333333	0.0516666666666667	0.946666666666667	TRUE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N159	1007	118	213	162	0.25	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.432	0.578571428571429	0.494656488549618	0.779333333333333	0.104888888888889	0.568	TRUE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N159	1275	0	11	214	0.15	1	population_size_change	Phlag	10X_up	1.41325962543488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.951111111111111	1	0.9749430523918	0.992666666666667	0	0.0488888888888889	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1086	39	370	5	0.25	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0133333333333333	0.113636363636364	0.0238663484486874	0.727333333333333	0.0346666666666667	0.986666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1398	72	29	1	0.02	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0333333333333333	0.0136986301369863	0.0194174757281553	0.932666666666667	0.0489795918367347	0.966666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1319	151	15	15	0.02	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.5	0.0903614457831325	0.153061224489796	0.889333333333333	0.102721088435374	0.5	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1117	8	0	375	0.25	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.97911227154047	0.989445910290237	0.994666666666667	0.00711111111111111	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1275	0	13	212	0.15	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.942222222222222	1	0.97025171624714	0.991333333333333	0	0.0577777777777778	FALSE	TRUE	FALSE	(1,Inf]	(0.05,0.15]
N159	1279	71	144	6	0.1	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.04	0.0779220779220779	0.052863436123348	0.856666666666667	0.0525925925925926	0.96	TRUE	TRUE	FALSE	(1,Inf]	(0.05,0.15]
N159	1199	76	212	13	0.15	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0577777777777778	0.146067415730337	0.0828025477707006	0.808	0.0596078431372549	0.942222222222222	TRUE	TRUE	FALSE	(1,Inf]	(0.05,0.15]
N159	1337	133	22	8	0.02	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.266666666666667	0.0567375886524823	0.0935672514619883	0.896666666666667	0.0904761904761905	0.733333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1306	164	0	30	0.02	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.154639175257732	0.267857142857143	0.890666666666667	0.11156462585034	0	FALSE	FALSE	TRUE	(1,Inf]	(0,0.05]
N159	1125	0	0	375	0.25	1	population_size_change	Phlag	10X_up	1.21972405910492	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	1	1	1	0	0	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1198	2	0	300	0.2	1	population_size_change	Phlag	10X_up	1.33526110649109	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1198	2	0	300	0.2	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	FALSE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N159	1385	85	29	1	0.02	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0333333333333333	0.0116279069767442	0.0172413793103448	0.924	0.0578231292517007	0.966666666666667	TRUE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1346	4	0	150	0.1	1	population_size_change	Phlag	10X_up	1.54017353057861	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1293	177	0	30	0.02	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.144927536231884	0.253164556962025	0.882	0.120408163265306	0	FALSE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1198	2	0	300	0.2	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1317	153	15	15	0.02	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.5	0.0892857142857143	0.151515151515152	0.888	0.104081632653061	0.5	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1467	3	0	30	0.02	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.909090909090909	0.952380952380952	0.998	0.00204081632653061	0	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1198	2	0	300	0.2	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1346	4	0	150	0.1	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	FALSE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N159	1231	119	139	11	0.1	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0733333333333333	0.0846153846153846	0.0785714285714286	0.828	0.0881481481481481	0.926666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1200	225	17	58	0.05	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.773333333333333	0.204946996466431	0.324022346368715	0.838666666666667	0.157894736842105	0.226666666666667	FALSE	FALSE	TRUE	(1,Inf]	(0,0.05]
N159	1198	2	0	300	0.2	1	population_size_change	Phlag	10X_up	1.33526110649109	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1458	12	18	12	0.02	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.4	0.5	0.444444444444444	0.98	0.00816326530612245	0.6	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1198	2	0	300	0.2	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1125	0	0	375	0.25	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	1	1	1	0	0	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1210	140	89	61	0.1	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.406666666666667	0.303482587064677	0.347578347578348	0.847333333333333	0.103703703703704	0.593333333333333	TRUE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N159	1410	60	30	0	0.02	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0	0	0	0.94	0.0408163265306122	1	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1117	8	0	375	0.25	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.97911227154047	0.989445910290237	0.994666666666667	0.00711111111111111	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1125	0	0	375	0.25	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	1	1	1	0	0	FALSE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N159	1210	140	89	61	0.1	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.406666666666667	0.303482587064677	0.347578347578348	0.847333333333333	0.103703703703704	0.593333333333333	TRUE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N159	1347	3	150	0	0.1	1	population_size_change	Phlag	10X_up	1.54017353057861	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0	0	0	0.898	0.00222222222222222	1	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1275	0	13	212	0.15	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.942222222222222	1	0.97025171624714	0.991333333333333	0	0.0577777777777778	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1275	0	11	214	0.15	1	population_size_change	Phlag	10X_up	1.41325962543488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.951111111111111	1	0.9749430523918	0.992666666666667	0	0.0488888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1275	0	13	212	0.15	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.942222222222222	1	0.97025171624714	0.991333333333333	0	0.0577777777777778	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1293	177	0	30	0.02	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.144927536231884	0.253164556962025	0.882	0.120408163265306	0	FALSE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1420	5	8	67	0.05	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.893333333333333	0.930555555555556	0.91156462585034	0.991333333333333	0.00350877192982456	0.106666666666667	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1385	85	29	1	0.02	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0333333333333333	0.0116279069767442	0.0172413793103448	0.924	0.0578231292517007	0.966666666666667	TRUE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1420	5	8	67	0.05	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.893333333333333	0.930555555555556	0.91156462585034	0.991333333333333	0.00350877192982456	0.106666666666667	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1198	2	0	300	0.2	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.993377483443709	0.996677740863787	0.998666666666667	0.00166666666666667	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1081	119	172	128	0.2	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.426666666666667	0.518218623481781	0.46800731261426	0.806	0.0991666666666667	0.573333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1423	2	7	68	0.05	1	population_size_change	Phlag	10X_up	1.6813280582428	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.906666666666667	0.971428571428571	0.937931034482759	0.994	0.00140350877192982	0.0933333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1346	4	0	150	0.1	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1462	8	0	30	0.02	1	population_size_change	Phlag	10X_up	1.70583641529083	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.789473684210526	0.88235294117647	0.994666666666667	0.0054421768707483	0	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1467	3	0	30	0.02	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.909090909090909	0.952380952380952	0.998	0.00204081632653061	0	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1373	52	73	2	0.05	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0266666666666667	0.037037037037037	0.0310077519379845	0.916666666666667	0.0364912280701754	0.973333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1230	45	221	4	0.15	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0177777777777778	0.0816326530612245	0.0291970802919708	0.822666666666667	0.0352941176470588	0.982222222222222	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1362	63	73	2	0.05	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0266666666666667	0.0307692307692308	0.0285714285714286	0.909333333333333	0.0442105263157895	0.973333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1279	146	49	26	0.05	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.346666666666667	0.151162790697674	0.210526315789474	0.87	0.102456140350877	0.653333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1462	8	0	30	0.02	1	population_size_change	Phlag	10X_up	1.70583641529083	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.789473684210526	0.88235294117647	0.994666666666667	0.0054421768707483	0	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1136	139	136	89	0.15	1	population_size_change	BarycentricBins(6)+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.395555555555556	0.390350877192982	0.392935982339956	0.816666666666667	0.109019607843137	0.604444444444444	TRUE	FALSE	TRUE	(1,Inf]	(0.05,0.15]
N159	1313	112	72	3	0.05	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.04	0.0260869565217391	0.0315789473684211	0.877333333333333	0.0785964912280702	0.96	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1423	2	7	68	0.05	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.906666666666667	0.971428571428571	0.937931034482759	0.994	0.00140350877192982	0.0933333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1292	133	17	58	0.05	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.773333333333333	0.303664921465969	0.43609022556391	0.9	0.0933333333333333	0.226666666666667	FALSE	TRUE	FALSE	(1,Inf]	(0,0.05]
N159	1150	50	286	14	0.2	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0466666666666667	0.21875	0.0769230769230769	0.776	0.0416666666666667	0.953333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1467	3	0	30	0.02	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.909090909090909	0.952380952380952	0.998	0.00204081632653061	0	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1221	54	218	7	0.15	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0311111111111111	0.114754098360656	0.048951048951049	0.818666666666667	0.0423529411764706	0.968888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1382	88	30	0	0.02	1	population_size_change	Phlag	10X_up	1.70583641529083	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0	0	0	0.921333333333333	0.0598639455782313	1	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1228	197	8	67	0.05	1	population_size_change	Phlag	10X_up	1.6813280582428	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.893333333333333	0.253787878787879	0.395280235988201	0.863333333333333	0.138245614035088	0.106666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1458	12	18	12	0.02	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.4	0.5	0.444444444444444	0.98	0.00816326530612245	0.6	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1113	162	107	118	0.15	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.524444444444444	0.421428571428571	0.467326732673267	0.820666666666667	0.127058823529412	0.475555555555556	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1275	0	11	214	0.15	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.951111111111111	1	0.9749430523918	0.992666666666667	0	0.0488888888888889	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1281	144	49	26	0.05	1	population_size_change	GaussianQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.346666666666667	0.152941176470588	0.212244897959184	0.871333333333333	0.101052631578947	0.653333333333333	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1420	5	8	67	0.05	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.893333333333333	0.930555555555556	0.91156462585034	0.991333333333333	0.00350877192982456	0.106666666666667	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N159	1221	54	218	7	0.15	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0311111111111111	0.114754098360656	0.048951048951049	0.818666666666667	0.0423529411764706	0.968888888888889	TRUE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N159	1117	8	0	375	0.25	1	population_size_change	Phlag	10X_up	1.21972405910492	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.97911227154047	0.989445910290237	0.994666666666667	0.00711111111111111	0	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1061	139	26	274	0.2	1	population_size_change	PresentBP+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.913333333333333	0.663438256658596	0.768583450210379	0.89	0.115833333333333	0.0866666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1061	64	350	25	0.25	1	population_size_change	KmeansQQS+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0666666666666667	0.280898876404494	0.107758620689655	0.724	0.0568888888888889	0.933333333333333	TRUE	TRUE	FALSE	(1,Inf]	(0.15,0.25]
N159	1150	50	286	14	0.2	1	population_size_change	TopologyOrder+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	0.0466666666666667	0.21875	0.0769230769230769	0.776	0.0416666666666667	0.953333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N159	1346	4	0	150	0.1	1	population_size_change	BestTopology+HMM	10X_up	652578.048780488	0.006839	133144.838690874	535113.9999999999	3	3399152	3	6435516	13	8121323	2.0095183758583	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
