1006	464	29	1	0.02	1.0	recombination	cqshmm	N690	recombination_increase	45017.07317073172
1006	464	30	0	0.02	1.0	recombination	phlag_mlt_eap01_ena4_esp001_ex	N682	recombination_suppression	5.515138626098633
1006	464	30	0	0.02	1.0	recombination	phlag_mlt_eap01_ena4_esp005_ex	N682	recombination_suppression	5.515138626098633
1006	464	30	0	0.02	1.0	recombination	phlag_mlt_noprior_noprior_esp001_ex	N682	recombination_suppression	5.515138626098633
1007	118	213	162	0.25	1.0	population_size_change	bcbhmm_sc_ex	N159	10X_up	652578.0487804879
1007	118	332	43	0.25	1.0	population_size_change	bcbhmm_ex	N186	10X_down	934653.6585365855
1007	118	333	42	0.25	1.0	population_size_change	gqshmm_ex	N491	10X_down	418762.1951219513
1007	118	363	12	0.25	1.0	recombination	gqshmm	N639	recombination_increase	280921.9512195122
1007	118	375	0	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_rev0001_ex	N620	10X_up	0.0018365548457950354
1007	193	243	57	0.2	1.0	recombination	phlag_dto_eap01_ena4_esp005_ex	N274	recombination_increase	0.024745071306824684
1007	268	143	82	0.15	1.0	recombination	phlag_dto_eap01_ena4_rev0001_ex	N717	recombination_increase	0.1420920193195343
1007	268	169	56	0.15	1.0	population_size_change	cqshmm_ex	N343	10X_down	1233002.4390243904
1007	268	225	0	0.15	1.0	population_size_change	cqshmm_ilr	N679	10X_down	264074.39024390245
1007	343	106	44	0.1	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N299	10X_down	0.011127100326120853
1007	418	14	61	0.05	1.0	population_size_change	pbphmm_ex	N707	10X_down	62048.78048780489
1007	418	75	0	0.05	1.0	recombination	phlag_dto_eap01_ena4_esp001_ex	N416	recombination_suppression	1.1338361501693726
1007	463	13	17	0.02	1.0	population_size_change	pbphmm_ex	N707	10X_down	62048.78048780489
1007	463	30	0	0.02	1.0	population_size_change	phlag_mlt_eap01_ena4_esp005_ex	N707	10X_down	0.10453946143388748
1007	463	30	0	0.02	1.0	recombination	gqshmm_ilr	N249	recombination_increase	127969.51219512196
