800	550	31	119	0.1	1.0	admixture	dtohmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1154	196	46	104	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	6.908453941345215
1350	0	150	0	0.1	1.0	admixture	pbphmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1346	4	6	144	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	6.908453941345215
1065	285	115	35	0.1	1.0	admixture	pbphmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
814	536	125	25	0.1	1.0	admixture	gqshmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
685	665	122	28	0.1	1.0	admixture	gqshmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	gqshmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
909	441	103	47	0.1	1.0	admixture	cqshmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	bcbhmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1349	1	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	6.908453941345215
782	568	49	101	0.1	1.0	admixture	mlthmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
787	563	49	101	0.1	1.0	admixture	mlthmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1079	271	135	15	0.1	1.0	admixture	dtohmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
783	567	50	100	0.1	1.0	admixture	bcbhmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
913	437	118	32	0.1	1.0	admixture	mlthmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
757	593	129	21	0.1	1.0	admixture	bcbhmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
911	439	103	47	0.1	1.0	admixture	dtohmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	gqshmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	dtohmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
737	613	37	113	0.1	1.0	admixture	bcbhmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
736	614	30	120	0.1	1.0	admixture	cqshmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	050	Mesitornis_unicolor	N93	6.908453941345215
1350	0	150	0	0.1	1.0	admixture	cqshmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1014	336	139	11	0.1	1.0	admixture	pbphmm_ex_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
959	391	33	117	0.1	1.0	admixture	cqshmm_ancestral	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
814	536	125	25	0.1	1.0	admixture	gqshmm_ex	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
687	663	84	66	0.1	1.0	admixture	pbphmm_ex_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1350	0	150	0	0.1	1.0	admixture	mlthmm_derived	Columbiformes	050	Mesitornis_unicolor	N93	4988273.170731708
1089	36	361	14	0.25	1.0	admixture	dtohmm_ancestral	N189	025	N132	N146	539662.1951219513
897	228	88	287	0.25	1.0	admixture	pbphmm_derived	N189	025	N132	N146	539662.1951219513
1125	0	10	365	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N189	025	N132	N146	1.8282427787780762
787	338	229	146	0.25	1.0	admixture	pbphmm_ancestral	N189	025	N132	N146	539662.1951219513
833	292	181	194	0.25	1.0	admixture	gqshmm_ex_derived	N189	025	N132	N146	539662.1951219513
899	226	321	54	0.25	1.0	admixture	gqshmm_ancestral	N189	025	N132	N146	539662.1951219513
1000	125	284	91	0.25	1.0	admixture	gqshmm_derived	N189	025	N132	N146	539662.1951219513
1060	65	320	55	0.25	1.0	admixture	cqshmm_ex_derived	N189	025	N132	N146	539662.1951219513
974	151	0	375	0.25	1.0	admixture	bcbhmm_derived	N189	025	N132	N146	539662.1951219513
1125	0	10	365	0.25	1.0	admixture	mlthmm_ex_derived	N189	025	N132	N146	539662.1951219513
702	423	267	108	0.25	1.0	admixture	mlthmm_ancestral	N189	025	N132	N146	539662.1951219513
1122	3	271	104	0.25	1.0	admixture	dtohmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1098	27	341	34	0.25	1.0	admixture	bcbhmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1122	3	271	104	0.25	1.0	admixture	mlthmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1125	0	8	367	0.25	1.0	admixture	bcbhmm_ex_derived	N189	025	N132	N146	539662.1951219513
1066	59	337	38	0.25	1.0	admixture	dtohmm_ex_derived	N189	025	N132	N146	539662.1951219513
835	290	200	175	0.25	1.0	admixture	gqshmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
964	161	163	212	0.25	1.0	admixture	dtohmm_derived	N189	025	N132	N146	539662.1951219513
1122	3	375	0	0.25	1.0	admixture	bcbhmm_ancestral	N189	025	N132	N146	539662.1951219513
1124	1	262	113	0.25	1.0	admixture	cqshmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1123	2	192	183	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N189	025	N132	N146	1.8282427787780762
1058	67	0	375	0.25	1.0	admixture	cqshmm_derived	N189	025	N132	N146	539662.1951219513
1123	2	261	114	0.25	1.0	admixture	pbphmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1123	2	24	351	0.25	1.0	admixture	cqshmm_ancestral	N189	025	N132	N146	539662.1951219513
1125	0	8	367	0.25	1.0	admixture	pbphmm_ex_derived	N189	025	N132	N146	539662.1951219513
868	257	69	306	0.25	1.0	admixture	mlthmm_derived	N189	025	N132	N146	539662.1951219513
1336	14	150	0	0.1	1.0	admixture	dtohmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1101	249	88	62	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	2.799410581588745
1319	31	1	149	0.1	1.0	admixture	pbphmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1308	42	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	2.799410581588745
723	627	105	45	0.1	1.0	admixture	pbphmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1078	272	101	49	0.1	1.0	admixture	gqshmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1166	184	132	18	0.1	1.0	admixture	gqshmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1276	74	120	30	0.1	1.0	admixture	gqshmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1109	241	120	30	0.1	1.0	admixture	cqshmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1350	0	150	0	0.1	1.0	admixture	bcbhmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1203	147	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	2.799410581588745
876	474	77	73	0.1	1.0	admixture	mlthmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1321	29	144	6	0.1	1.0	admixture	mlthmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1017	333	123	27	0.1	1.0	admixture	dtohmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1323	27	145	5	0.1	1.0	admixture	bcbhmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1110	240	89	61	0.1	1.0	admixture	mlthmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1238	112	135	15	0.1	1.0	admixture	bcbhmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1102	248	120	30	0.1	1.0	admixture	dtohmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
951	399	88	62	0.1	1.0	admixture	gqshmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1337	13	114	36	0.1	1.0	admixture	dtohmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
713	637	84	66	0.1	1.0	admixture	bcbhmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1042	308	78	72	0.1	1.0	admixture	cqshmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Coraciiformes	050	Bucerotiformes	Piciformes	2.799410581588745
1338	12	127	23	0.1	1.0	admixture	cqshmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
722	628	53	97	0.1	1.0	admixture	pbphmm_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1317	33	143	7	0.1	1.0	admixture	cqshmm_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1078	272	101	49	0.1	1.0	admixture	gqshmm_ex	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1154	196	124	26	0.1	1.0	admixture	pbphmm_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1327	23	140	10	0.1	1.0	admixture	mlthmm_derived	Coraciiformes	050	Bucerotiformes	Piciformes	449463.4146341464
1167	33	289	11	0.2	1.0	admixture	dtohmm_ancestral	N189	025	N132	N146	539662.1951219513
857	343	70	230	0.2	1.0	admixture	pbphmm_derived	N189	025	N132	N146	539662.1951219513
1200	0	2	298	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N189	025	N132	N146	1.757401943206787
907	293	198	102	0.2	1.0	admixture	pbphmm_ancestral	N189	025	N132	N146	539662.1951219513
874	326	145	155	0.2	1.0	admixture	gqshmm_ex_derived	N189	025	N132	N146	539662.1951219513
950	250	256	44	0.2	1.0	admixture	gqshmm_ancestral	N189	025	N132	N146	539662.1951219513
1052	148	227	73	0.2	1.0	admixture	gqshmm_derived	N189	025	N132	N146	539662.1951219513
1119	81	254	46	0.2	1.0	admixture	cqshmm_ex_derived	N189	025	N132	N146	539662.1951219513
1176	24	160	140	0.2	1.0	admixture	bcbhmm_derived	N189	025	N132	N146	539662.1951219513
