1425	0	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	025	N657	N672
947	403	106	44	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Opisthocomushoazin	025	N275	N192
1068	282	128	22	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Opisthocomushoazin	025	N275	N192
1298	52	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Opisthocomushoazin	025	N275	N192
1298	52	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Opisthocomushoazin	025	N275	N192
669	456	148	227	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Falconiformes	025	Accipitriformes	N717
995	130	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Falconiformes	025	Accipitriformes	N717
1125	0	307	68	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Falconiformes	025	Accipitriformes	N717
1125	0	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Falconiformes	025	Accipitriformes	N717
646	629	113	112	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Strigiformes	025	N349	N299
1173	102	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Strigiformes	025	N349	N299
1224	51	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Strigiformes	025	N349	N299
1215	60	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Strigiformes	025	N349	N299
841	434	152	73	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Musophagiformes	025	N83	N118
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Musophagiformes	025	N83	N118
780	495	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Musophagiformes	025	N83	N118
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Musophagiformes	025	N83	N118
967	233	1	299	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Caprimulgiformes1	050	N220	N202
917	283	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Caprimulgiformes1	050	N220	N202
1200	0	64	236	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Caprimulgiformes1	050	N220	N202
1134	66	0	300	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Caprimulgiformes1	050	N220	N202
1047	378	60	15	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	050	N269	N242
