edge	TN	FP	FN	TP	p	r	type	method	time	rate	blen_est	recall	precision	f1	acc	fpr	fnr	divergence	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN
N555	1125	0	375	0	0.25	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	0.789164900779724	0	NA	0	0.75	0	1	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1044	81	352	23	0.25	1	admixture	mlthmm	1599554	090	207434.146341463	0.0613333333333333	0.221153846153846	0.0960334029227557	0.711333333333333	0.072	0.938666666666667	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	989	286	169	56	0.15	1	admixture	pbphmm	1599554	090	207434.146341463	0.248888888888889	0.16374269005848	0.197530864197531	0.696666666666667	0.224313725490196	0.751111111111111	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1259	166	62	13	0.05	1	admixture	cqshmm	1599554	090	207434.146341463	0.173333333333333	0.0726256983240224	0.102362204724409	0.848	0.116491228070175	0.826666666666667	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	854	421	100	125	0.15	1	admixture	pbphmm_ex	1599554	090	207434.146341463	0.555555555555556	0.228937728937729	0.324254215304799	0.652666666666667	0.330196078431373	0.444444444444444	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1064	211	167	58	0.15	1	admixture	bcbhmm_ex	1599554	090	207434.146341463	0.257777777777778	0.215613382899628	0.234817813765182	0.748	0.165490196078431	0.742222222222222	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	997	428	38	37	0.05	1	admixture	pbphmm_ex	1599554	090	207434.146341463	0.493333333333333	0.0795698924731183	0.137037037037037	0.689333333333333	0.300350877192982	0.506666666666667	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	600	525	200	175	0.25	1	admixture	mlthmm_ex	1599554	090	207434.146341463	0.466666666666667	0.25	0.325581395348837	0.516666666666667	0.466666666666667	0.533333333333333	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1036	89	347	28	0.25	1	admixture	cqshmm	1599554	090	207434.146341463	0.0746666666666667	0.239316239316239	0.113821138211382	0.709333333333333	0.0791111111111111	0.925333333333333	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1133	292	53	22	0.05	1	admixture	pbphmm	1599554	090	207434.146341463	0.293333333333333	0.0700636942675159	0.113110539845758	0.77	0.204912280701754	0.706666666666667	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1245	30	220	5	0.15	1	admixture	bcbhmm	1599554	090	207434.146341463	0.0222222222222222	0.142857142857143	0.0384615384615385	0.833333333333333	0.0235294117647059	0.977777777777778	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1154	271	56	19	0.05	1	admixture	gqshmm	1599554	090	207434.146341463	0.253333333333333	0.0655172413793104	0.104109589041096	0.782	0.190175438596491	0.746666666666667	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	1087	38	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	0.789164900779724	1	0.907990314769976	0.951776649746193	0.974666666666667	0.0337777777777778	0	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N555	770	355	234	141	0.25	1	admixture	dtohmm_ex	1599554	090	207434.146341463	0.376	0.284274193548387	0.323765786452354	0.607333333333333	0.315555555555556	0.624	206430	0.004857	133644.627570658	170095.99999999997	3	1402769	3	8066881	32	3192761
N560	1260	15	225	0	0.15	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.84	0.0117647058823529	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	767	433	210	90	0.2	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.3	0.17208413001912	0.218712029161604	0.571333333333333	0.360833333333333	0.7	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	720	555	140	85	0.15	1	admixture	mlthmm	1599554	090	967164.634146342	0.377777777777778	0.1328125	0.196531791907514	0.536666666666667	0.435294117647059	0.622222222222222	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1199	1	300	0	0.2	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.799333333333333	0.000833333333333333	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	703	497	207	93	0.2	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.31	0.157627118644068	0.208988764044944	0.530666666666667	0.414166666666667	0.69	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1171	104	201	24	0.15	1	admixture	cqshmm	1599554	090	967164.634146342	0.106666666666667	0.1875	0.135977337110482	0.796666666666667	0.0815686274509804	0.893333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1233	192	69	6	0.05	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.08	0.0303030303030303	0.043956043956044	0.826	0.134736842105263	0.92	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	785	490	159	66	0.15	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.293333333333333	0.118705035971223	0.169014084507042	0.567333333333333	0.384313725490196	0.706666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	763	437	215	85	0.2	1	admixture	gqshmm	1599554	090	967164.634146342	0.283333333333333	0.162835249042146	0.206812652068127	0.565333333333333	0.364166666666667	0.716666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1164	186	132	18	0.1	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.12	0.0882352941176471	0.101694915254237	0.788	0.137777777777778	0.88	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	771	579	86	64	0.1	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.426666666666667	0.0995334370139969	0.16141235813367	0.556666666666667	0.428888888888889	0.573333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	871	479	111	39	0.1	1	admixture	gqshmm	1599554	090	967164.634146342	0.26	0.0752895752895753	0.116766467065868	0.606666666666667	0.354814814814815	0.74	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1119	81	254	46	0.2	1	admixture	cqshmm	1599554	090	967164.634146342	0.153333333333333	0.362204724409449	0.215456674473068	0.776666666666667	0.0675	0.846666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	641	559	142	158	0.2	1	admixture	mlthmm	1599554	090	967164.634146342	0.526666666666667	0.220362622036262	0.310717797443461	0.532666666666667	0.465833333333333	0.473333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	849	426	159	66	0.15	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.293333333333333	0.134146341463415	0.184100418410042	0.61	0.334117647058824	0.706666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1013	412	54	21	0.05	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.28	0.0484988452655889	0.0826771653543307	0.689333333333333	0.289122807017544	0.72	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1404	21	75	0	0.05	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.08082437515259	0	0	0	0.936	0.0147368421052632	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1184	16	297	3	0.2	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.01	0.157894736842105	0.0188087774294671	0.791333333333333	0.0133333333333333	0.99	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1358	67	72	3	0.05	1	admixture	bcbhmm	1599554	090	967164.634146342	0.04	0.0428571428571429	0.0413793103448276	0.907333333333333	0.0470175438596491	0.96	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1219	56	225	0	0.15	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.07898426055908	0	0	0	0.812666666666667	0.043921568627451	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	923	502	54	21	0.05	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.28	0.0401529636711281	0.0702341137123746	0.629333333333333	0.352280701754386	0.72	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	916	509	52	23	0.05	1	admixture	gqshmm	1599554	090	967164.634146342	0.306666666666667	0.0432330827067669	0.0757825370675453	0.626	0.35719298245614	0.693333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1424	1	75	0	0.05	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.949333333333333	0.000701754385964912	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	851	574	50	25	0.05	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.333333333333333	0.0417362270450751	0.0741839762611276	0.584	0.40280701754386	0.666666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	950	475	55	20	0.05	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.266666666666667	0.0404040404040404	0.0701754385964912	0.646666666666667	0.333333333333333	0.733333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1340	85	65	10	0.05	1	admixture	cqshmm	1599554	090	967164.634146342	0.133333333333333	0.105263157894737	0.117647058823529	0.9	0.0596491228070175	0.866666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	757	668	43	32	0.05	1	admixture	mlthmm	1599554	090	967164.634146342	0.426666666666667	0.0457142857142857	0.0825806451612903	0.526	0.468771929824561	0.573333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1349	1	150	0	0.1	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.899333333333333	0.000740740740740741	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	822	528	107	43	0.1	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.286666666666667	0.0753064798598949	0.119278779472954	0.576666666666667	0.391111111111111	0.713333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	827	373	210	90	0.2	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.3	0.19438444924406	0.235910878112713	0.611333333333333	0.310833333333333	0.7	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1304	121	70	5	0.05	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.0666666666666667	0.0396825396825397	0.0497512437810945	0.872666666666667	0.0849122807017544	0.933333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	939	336	163	62	0.15	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.275555555555556	0.155778894472362	0.199036918138042	0.667333333333333	0.263529411764706	0.724444444444444	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1178	22	292	8	0.2	1	admixture	bcbhmm	1599554	090	967164.634146342	0.0266666666666667	0.266666666666667	0.0484848484848485	0.790666666666667	0.0183333333333333	0.973333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1038	162	259	41	0.2	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.136666666666667	0.201970443349754	0.163021868787276	0.719333333333333	0.135	0.863333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	685	515	176	124	0.2	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.413333333333333	0.194053208137715	0.264110756123536	0.539333333333333	0.429166666666667	0.586666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1306	44	145	5	0.1	1	admixture	bcbhmm	1599554	090	967164.634146342	0.0333333333333333	0.102040816326531	0.050251256281407	0.874	0.0325925925925926	0.966666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1250	25	217	8	0.15	1	admixture	bcbhmm	1599554	090	967164.634146342	0.0355555555555556	0.242424242424242	0.062015503875969	0.838666666666667	0.0196078431372549	0.964444444444444	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1403	67	30	0	0.02	1	admixture	bcbhmm	1599554	090	967164.634146342	0	0	0	0.935333333333333	0.045578231292517	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1274	196	28	2	0.02	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.0666666666666667	0.0101010101010101	0.0175438596491228	0.850666666666667	0.133333333333333	0.933333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	963	507	23	7	0.02	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.233333333333333	0.0136186770428016	0.0257352941176471	0.646666666666667	0.344897959183673	0.766666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	706	419	228	147	0.25	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.392	0.259717314487633	0.312433581296493	0.568666666666667	0.372444444444444	0.608	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	725	400	274	101	0.25	1	admixture	gqshmm	1599554	090	967164.634146342	0.269333333333333	0.201596806387226	0.230593607305936	0.550666666666667	0.355555555555556	0.730666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	945	525	21	9	0.02	1	admixture	gqshmm	1599554	090	967164.634146342	0.3	0.0168539325842697	0.0319148936170213	0.636	0.357142857142857	0.7	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1077	123	294	6	0.2	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.12074756622314	0.02	0.0465116279069767	0.027972027972028	0.722	0.1025	0.98	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1147	203	126	24	0.1	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.16	0.105726872246696	0.127320954907162	0.780666666666667	0.15037037037037	0.84	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	629	571	183	117	0.2	1	admixture	dtohmm	1599554	090	967164.634146342	0.39	0.170058139534884	0.236842105263158	0.497333333333333	0.475833333333333	0.61	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1077	123	224	76	0.2	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.12074756622314	0.253333333333333	0.381909547738693	0.304609218436874	0.768666666666667	0.1025	0.746666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	722	628	60	90	0.1	1	admixture	dtohmm	1599554	090	967164.634146342	0.6	0.125348189415042	0.207373271889401	0.541333333333333	0.465185185185185	0.4	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	767	583	75	75	0.1	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.02335500717163	0.5	0.113981762917933	0.185643564356436	0.561333333333333	0.431851851851852	0.5	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	760	515	6	219	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.07898426055908	0.973333333333333	0.298365122615804	0.456725755995829	0.652666666666667	0.403921568627451	0.0266666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1095	180	192	33	0.15	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.146666666666667	0.154929577464789	0.150684931506849	0.752	0.141176470588235	0.853333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	668	607	118	107	0.15	1	admixture	pbphmm_ex	1599554	090	967164.634146342	0.475555555555556	0.149859943977591	0.22790202342918	0.516666666666667	0.476078431372549	0.524444444444444	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	828	447	163	62	0.15	1	admixture	gqshmm	1599554	090	967164.634146342	0.275555555555556	0.121807465618861	0.168937329700272	0.593333333333333	0.350588235294118	0.724444444444444	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	987	138	330	45	0.25	1	admixture	bcbhmm_ex	1599554	090	967164.634146342	0.12	0.245901639344262	0.161290322580645	0.688	0.122666666666667	0.88	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	784	641	33	42	0.05	1	admixture	dtohmm	1599554	090	967164.634146342	0.56	0.061493411420205	0.110817941952507	0.550666666666667	0.449824561403509	0.44	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	834	591	0	75	0.05	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.08082437515259	1	0.112612612612613	0.202429149797571	0.606	0.414736842105263	0	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1124	1	375	0	0.25	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.749333333333333	0.000888888888888889	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	695	430	270	105	0.25	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.28	0.196261682242991	0.230769230769231	0.533333333333333	0.382222222222222	0.72	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1343	127	27	3	0.02	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.1	0.0230769230769231	0.0375	0.897333333333333	0.0863945578231293	0.9	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	750	375	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.06003093719482	1	0.5	0.666666666666667	0.75	0.333333333333333	0	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1175	100	207	18	0.15	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.08	0.152542372881356	0.104956268221574	0.795333333333333	0.0784313725490196	0.92	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	661	614	137	88	0.15	1	admixture	dtohmm	1599554	090	967164.634146342	0.391111111111111	0.125356125356125	0.189859762675297	0.499333333333333	0.48156862745098	0.608888888888889	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1287	63	134	16	0.1	1	admixture	cqshmm	1599554	090	967164.634146342	0.106666666666667	0.20253164556962	0.139737991266376	0.868666666666667	0.0466666666666667	0.893333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	720	630	90	60	0.1	1	admixture	mlthmm	1599554	090	967164.634146342	0.4	0.0869565217391304	0.142857142857143	0.52	0.466666666666667	0.6	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1006	464	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	4.08082437515259	0	0	0	0.670666666666667	0.315646258503401	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1078	47	356	19	0.25	1	admixture	bcbhmm	1599554	090	967164.634146342	0.0506666666666667	0.287878787878788	0.0861678004535147	0.731333333333333	0.0417777777777778	0.949333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1336	134	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.08082437515259	0	0	0	0.890666666666667	0.091156462585034	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1031	94	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.06003093719482	1	0.799573560767591	0.888625592417062	0.937333333333333	0.0835555555555555	0	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1329	21	150	0	0.1	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	4.02335500717163	0	0	0	0.886	0.0155555555555556	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	901	449	108	42	0.1	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.28	0.0855397148676171	0.131045241809672	0.628666666666667	0.332592592592593	0.72	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1052	73	344	31	0.25	1	admixture	cqshmm	1599554	090	967164.634146342	0.0826666666666667	0.298076923076923	0.129436325678497	0.722	0.0648888888888889	0.917333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1469	1	30	0	0.02	1	admixture	pbphmm	1599554	090	967164.634146342	0	0	0	0.979333333333333	0.000680272108843537	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	812	658	16	14	0.02	1	admixture	dtohmm	1599554	090	967164.634146342	0.466666666666667	0.0208333333333333	0.0398860398860399	0.550666666666667	0.447619047619048	0.533333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1233	117	137	13	0.1	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.0866666666666667	0.1	0.0928571428571429	0.830666666666667	0.0866666666666667	0.913333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	919	551	22	8	0.02	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.266666666666667	0.0143112701252236	0.0271646859083192	0.618	0.374829931972789	0.733333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	948	177	314	61	0.25	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.162666666666667	0.256302521008403	0.199021207177814	0.672666666666667	0.157333333333333	0.837333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	883	587	20	10	0.02	1	admixture	dtohmm_ex	1599554	090	967164.634146342	0.333333333333333	0.016750418760469	0.0318979266347687	0.595333333333333	0.399319727891156	0.666666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	782	343	334	41	0.25	1	admixture	dtohmm	1599554	090	967164.634146342	0.109333333333333	0.106770833333333	0.108036890645586	0.548666666666667	0.304888888888889	0.890666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	786	684	20	10	0.02	1	admixture	mlthmm	1599554	090	967164.634146342	0.333333333333333	0.0144092219020173	0.0276243093922652	0.530666666666667	0.46530612244898	0.666666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	644	481	243	132	0.25	1	admixture	mlthmm	1599554	090	967164.634146342	0.352	0.215334420880914	0.267206477732794	0.517333333333333	0.427555555555556	0.648	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	688	437	254	121	0.25	1	admixture	mlthmm_ex	1599554	090	967164.634146342	0.322666666666667	0.216845878136201	0.259378349410504	0.539333333333333	0.388444444444444	0.677333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1263	207	26	4	0.02	1	admixture	cqshmm_ex	1599554	090	967164.634146342	0.133333333333333	0.018957345971564	0.033195020746888	0.844666666666667	0.140816326530612	0.866666666666667	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1110	15	371	4	0.25	1	admixture	gqshmm_ex	1599554	090	967164.634146342	0.0106666666666667	0.210526315789474	0.0203045685279188	0.742666666666667	0.0133333333333333	0.989333333333333	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N560	1364	106	30	0	0.02	1	admixture	cqshmm	1599554	090	967164.634146342	0	0	0	0.909333333333333	0.072108843537415	1	80872	0.017262	147162.419660366	793074.9999999999	3	1339990	3	8752639	33	2080233
N576	1198	2	1	299	0.2	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2599554	090	0.272661566734314	0.996666666666667	0.993355481727575	0.995008319467554	0.998	0.00166666666666667	0.00333333333333333	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1173	27	292	8	0.2	1	admixture	dtohmm	2599554	090	195904.878048781	0.0266666666666667	0.228571428571429	0.0477611940298507	0.787333333333333	0.0225	0.973333333333333	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1000	275	175	50	0.15	1	admixture	mlthmm_ex	2599554	090	195904.878048781	0.222222222222222	0.153846153846154	0.181818181818182	0.7	0.215686274509804	0.777777777777778	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1090	110	272	28	0.2	1	admixture	gqshmm_ex	2599554	090	195904.878048781	0.0933333333333333	0.202898550724638	0.127853881278539	0.745333333333333	0.0916666666666667	0.906666666666667	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1231	44	221	4	0.15	1	admixture	cqshmm	2599554	090	195904.878048781	0.0177777777777778	0.0833333333333333	0.0293040293040293	0.823333333333333	0.0345098039215686	0.982222222222222	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1263	12	223	2	0.15	1	admixture	mlthmm	2599554	090	195904.878048781	0.00888888888888889	0.142857142857143	0.0167364016736402	0.843333333333333	0.00941176470588235	0.991111111111111	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1186	14	300	0	0.2	1	admixture	phlag_dto_eap01_ena4_esp001	2599554	090	0.272661566734314	0	0	0	0.790666666666667	0.0116666666666667	1	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1006	119	344	31	0.25	1	admixture	gqshmm_ex	2599554	090	195904.878048781	0.0826666666666667	0.206666666666667	0.118095238095238	0.691333333333333	0.105777777777778	0.917333333333333	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1156	119	204	21	0.15	1	admixture	gqshmm_ex	2599554	090	195904.878048781	0.0933333333333333	0.15	0.115068493150685	0.784666666666667	0.0933333333333333	0.906666666666667	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	1247	28	217	8	0.15	1	admixture	dtohmm	2599554	090	195904.878048781	0.0355555555555556	0.222222222222222	0.0613026819923372	0.836666666666667	0.0219607843137255	0.964444444444444	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
N576	896	379	225	0	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2599554	090	0.280384063720703	0	0	0	0.597333333333333	0.297254901960784	1	273980	0.001351	306573.430197372	160641.99999999997	33	2236544	14	7223652	22	44519861
