edge	TN	FP	FN	TP	p	r	type	method	change	X11	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN	CU	True	recall	precision	f1	acc	fpr	fnr	expanded	ilr	sc	cu_bin	p_bin
N428	1099	26	371	4	0.25	1	recombination_rate_change	PresentBP+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	30	0.0106666666666667	0.133333333333333	0.0197530864197531	0.735333333333333	0.0231111111111111	0.989333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N428	1182	243	66	9	0.05	1	recombination_rate_change	GaussianQQS+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	252	0.12	0.0357142857142857	0.055045871559633	0.794	0.170526315789474	0.88	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N428	1266	9	223	2	0.15	1	recombination_rate_change	TopologyOrder+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	11	0.00888888888888889	0.181818181818182	0.0169491525423729	0.845333333333333	0.00705882352941176	0.991111111111111	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N428	1171	29	293	7	0.2	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	36	0.0233333333333333	0.194444444444444	0.0416666666666667	0.785333333333333	0.0241666666666667	0.976666666666667	FALSE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N428	1121	4	4	371	0.25	1	recombination_rate_change	BestTopology+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	375	0.989333333333333	0.989333333333333	0.989333333333333	0.994666666666667	0.00355555555555556	0.0106666666666667	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N428	1125	0	375	0	0.25	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	0	0	NA	0	0.75	0	1	FALSE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N428	981	294	225	0	0.15	1	recombination_rate_change	Phlag	Supression	1.40846180915833	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	294	0	0	0	0.654	0.230588235294118	1	FALSE	FALSE	FALSE	(1,Inf]	(0.05,0.15]
N428	1181	244	66	9	0.05	1	recombination_rate_change	KmeansQQS+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	253	0.12	0.0355731225296443	0.0548780487804878	0.793333333333333	0.171228070175439	0.88	TRUE	TRUE	FALSE	(1,Inf]	(0,0.05]
N428	1337	133	28	2	0.02	1	recombination_rate_change	GaussianQQS+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	135	0.0666666666666667	0.0148148148148148	0.0242424242424242	0.892666666666667	0.0904761904761905	0.933333333333333	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N428	588	537	196	179	0.25	1	recombination_rate_change	BestTopology+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	716	0.477333333333333	0.25	0.32813932172319	0.511333333333333	0.477333333333333	0.522666666666667	FALSE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N428	934	191	326	49	0.25	1	recombination_rate_change	BarycentricBins(6)+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	240	0.130666666666667	0.204166666666667	0.159349593495935	0.655333333333333	0.169777777777778	0.869333333333333	TRUE	FALSE	TRUE	(1,Inf]	(0.15,0.25]
N428	1179	246	66	9	0.05	1	recombination_rate_change	TopologyOrder+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	255	0.12	0.0352941176470588	0.0545454545454545	0.792	0.172631578947368	0.88	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N428	801	624	51	24	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	648	0.32	0.037037037037037	0.0663900414937759	0.55	0.437894736842105	0.68	TRUE	FALSE	FALSE	(1,Inf]	(0,0.05]
N428	1168	32	291	9	0.2	1	recombination_rate_change	PresentBP+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	41	0.03	0.219512195121951	0.0527859237536657	0.784666666666667	0.0266666666666667	0.97	TRUE	FALSE	FALSE	(1,Inf]	(0.15,0.25]
N428	1425	0	75	0	0.05	1	recombination_rate_change	PresentBP+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	0	0	NA	0	0.95	0	1	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N428	1184	241	66	9	0.05	1	recombination_rate_change	BestTopology+HMM	Supression	601568.292682927	0.006901	222839.627525824	493285.9999999999	2	3794729	2	5998111	14	7096172	1.10681840002365	250	0.12	0.036	0.0553846153846154	0.795333333333333	0.169122807017544	0.88	FALSE	FALSE	FALSE	(1,Inf]	(0,0.05]
N461	1275	0	225	0	0.15	1	recombination_rate_change	Phlag	10x increase	0.971782028675079	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.85	0	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	724	401	248	127	0.25	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	528	0.338666666666667	0.240530303030303	0.281284606866002	0.567333333333333	0.356444444444444	0.661333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	681	594	117	108	0.15	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	702	0.48	0.153846153846154	0.233009708737864	0.526	0.465882352941176	0.52	TRUE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N461	793	407	258	42	0.2	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	449	0.14	0.0935412026726058	0.11214953271028	0.556666666666667	0.339166666666667	0.86	FALSE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N461	608	517	212	163	0.25	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	680	0.434666666666667	0.239705882352941	0.309004739336493	0.514	0.459555555555556	0.565333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1002	123	319	56	0.25	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	179	0.149333333333333	0.312849162011173	0.202166064981949	0.705333333333333	0.109333333333333	0.850666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1019	181	254	46	0.2	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	227	0.153333333333333	0.202643171806167	0.174573055028463	0.71	0.150833333333333	0.846666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1211	64	213	12	0.15	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	76	0.0533333333333333	0.157894736842105	0.079734219269103	0.815333333333333	0.0501960784313725	0.946666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	948	177	312	63	0.25	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	240	0.168	0.2625	0.204878048780488	0.674	0.157333333333333	0.832	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1111	14	349	26	0.25	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	40	0.0693333333333333	0.65	0.125301204819277	0.758	0.0124444444444444	0.930666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1350	0	150	0	0.1	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.9	0	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1252	173	61	14	0.05	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	187	0.186666666666667	0.0748663101604278	0.106870229007634	0.844	0.12140350877193	0.813333333333333	FALSE	TRUE	FALSE	(0.1,1]	(0,0.05]
N461	826	644	18	12	0.02	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	656	0.4	0.0182926829268293	0.0349854227405248	0.558666666666667	0.438095238095238	0.6	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1134	66	286	14	0.2	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	80	0.0466666666666667	0.175	0.0736842105263158	0.765333333333333	0.055	0.953333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	985	215	223	77	0.2	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	292	0.256666666666667	0.263698630136986	0.260135135135135	0.708	0.179166666666667	0.743333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1059	411	23	7	0.02	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	418	0.233333333333333	0.0167464114832536	0.03125	0.710666666666667	0.279591836734694	0.766666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	942	528	30	0	0.02	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	528	0	0	0	0.628	0.359183673469388	1	FALSE	TRUE	FALSE	(0.1,1]	(0,0.05]
N461	1208	262	23	7	0.02	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	269	0.233333333333333	0.0260223048327138	0.0468227424749164	0.81	0.178231292517007	0.766666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	771	504	199	26	0.15	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	530	0.115555555555556	0.0490566037735849	0.0688741721854305	0.531333333333333	0.395294117647059	0.884444444444444	FALSE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N461	1119	231	119	31	0.1	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	262	0.206666666666667	0.118320610687023	0.150485436893204	0.766666666666667	0.171111111111111	0.793333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1282	68	144	6	0.1	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	74	0.04	0.0810810810810811	0.0535714285714286	0.858666666666667	0.0503703703703704	0.96	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	731	394	287	88	0.25	1	recombination_rate_change	Phlag	10x increase	0.94930511713028	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	482	0.234666666666667	0.182572614107884	0.20536756126021	0.546	0.350222222222222	0.765333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	913	437	150	0	0.1	1	recombination_rate_change	Phlag	10x increase	0.963412761688232	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	437	0	0	0	0.608666666666667	0.323703703703704	1	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	776	574	134	16	0.1	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	590	0.106666666666667	0.0271186440677966	0.0432432432432432	0.528	0.425185185185185	0.893333333333333	FALSE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N461	1200	0	300	0	0.2	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.8	0	1	FALSE	FALSE	TRUE	(0.1,1]	(0.15,0.25]
N461	675	525	177	123	0.2	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	648	0.41	0.189814814814815	0.259493670886076	0.532	0.4375	0.59	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1117	353	24	6	0.02	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	359	0.2	0.0167130919220056	0.0308483290488432	0.748666666666667	0.240136054421769	0.8	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1155	45	285	15	0.2	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	60	0.05	0.25	0.0833333333333333	0.78	0.0375	0.95	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1215	60	194	31	0.15	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	91	0.137777777777778	0.340659340659341	0.19620253164557	0.830666666666667	0.0470588235294118	0.862222222222222	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	770	430	203	97	0.2	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	527	0.323333333333333	0.184060721062619	0.234582829504232	0.578	0.358333333333333	0.676666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1063	62	358	17	0.25	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	79	0.0453333333333333	0.215189873417722	0.0748898678414097	0.72	0.0551111111111111	0.954666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1125	0	375	0	0.25	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.75	0	1	FALSE	FALSE	TRUE	(0.1,1]	(0.15,0.25]
N461	1088	187	190	35	0.15	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	222	0.155555555555556	0.157657657657658	0.156599552572707	0.748666666666667	0.146666666666667	0.844444444444444	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	823	602	44	31	0.05	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	633	0.413333333333333	0.0489731437598736	0.0875706214689266	0.569333333333333	0.422456140350877	0.586666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1327	98	75	0	0.05	1	recombination_rate_change	Phlag	10x increase	0.96584141254425	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	98	0	0	0	0.884666666666667	0.0687719298245614	1	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1470	0	30	0	0.02	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.98	0	1	FALSE	FALSE	TRUE	(0.1,1]	(0,0.05]
N461	1249	221	25	5	0.02	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	226	0.166666666666667	0.0221238938053097	0.0390625	0.836	0.150340136054422	0.833333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1163	262	53	22	0.05	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	284	0.293333333333333	0.0774647887323944	0.122562674094708	0.79	0.183859649122807	0.706666666666667	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1153	47	288	12	0.2	1	recombination_rate_change	Phlag	10x increase	0.990121960639954	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	59	0.04	0.203389830508475	0.0668523676880223	0.776666666666667	0.0391666666666667	0.96	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	933	492	50	25	0.05	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	517	0.333333333333333	0.0483558994197292	0.0844594594594595	0.638666666666667	0.345263157894737	0.666666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1237	38	201	24	0.15	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	62	0.106666666666667	0.387096774193548	0.167247386759582	0.840666666666667	0.0298039215686275	0.893333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	900	375	147	78	0.15	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	453	0.346666666666667	0.172185430463576	0.230088495575221	0.652	0.294117647058824	0.653333333333333	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1372	98	30	0	0.02	1	recombination_rate_change	Phlag	10x increase	0.97288316488266	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	98	0	0	0	0.914666666666667	0.0666666666666667	1	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	1001	124	333	42	0.25	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	166	0.112	0.253012048192771	0.155268022181146	0.695333333333333	0.110222222222222	0.888	TRUE	FALSE	TRUE	(0.1,1]	(0.15,0.25]
N461	1102	98	300	0	0.2	1	recombination_rate_change	Phlag	10x increase	0.990121960639954	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	98	0	0	0	0.734666666666667	0.0816666666666667	1	FALSE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1040	160	260	40	0.2	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	200	0.133333333333333	0.2	0.16	0.72	0.133333333333333	0.866666666666667	TRUE	FALSE	TRUE	(0.1,1]	(0.15,0.25]
N461	742	608	76	74	0.1	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	682	0.493333333333333	0.108504398826979	0.177884615384615	0.544	0.45037037037037	0.506666666666667	TRUE	TRUE	FALSE	(0.1,1]	(0.05,0.15]
N461	1243	182	60	15	0.05	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	197	0.2	0.0761421319796954	0.110294117647059	0.838666666666667	0.127719298245614	0.8	FALSE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	870	480	100	50	0.1	1	recombination_rate_change	BestTopology+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	530	0.333333333333333	0.0943396226415094	0.147058823529412	0.613333333333333	0.355555555555556	0.666666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1145	205	126	24	0.1	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	229	0.16	0.104803493449782	0.12664907651715	0.779333333333333	0.151851851851852	0.84	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1347	78	71	4	0.05	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	82	0.0533333333333333	0.048780487804878	0.0509554140127389	0.900666666666667	0.0547368421052632	0.946666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	575	550	193	182	0.25	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	732	0.485333333333333	0.248633879781421	0.328816621499548	0.504666666666667	0.488888888888889	0.514666666666667	FALSE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N461	1267	83	150	0	0.1	1	recombination_rate_change	Phlag	10x increase	0.963412761688232	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	83	0	0	0	0.844666666666667	0.0614814814814815	1	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	781	569	96	54	0.1	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	623	0.36	0.086677367576244	0.139715394566624	0.556666666666667	0.421481481481481	0.64	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1220	55	213	12	0.15	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	67	0.0533333333333333	0.17910447761194	0.0821917808219178	0.821333333333333	0.0431372549019608	0.946666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	739	536	140	85	0.15	1	recombination_rate_change	TopologyOrder+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	621	0.377777777777778	0.136876006441224	0.200945626477541	0.549333333333333	0.420392156862745	0.622222222222222	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	797	628	37	38	0.05	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	666	0.506666666666667	0.057057057057057	0.102564102564103	0.556666666666667	0.440701754385965	0.493333333333333	TRUE	TRUE	FALSE	(0.1,1]	(0,0.05]
N461	1392	78	28	2	0.02	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	80	0.0666666666666667	0.025	0.0363636363636364	0.929333333333333	0.0530612244897959	0.933333333333333	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	758	712	19	11	0.02	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	723	0.366666666666667	0.0152143845089903	0.0292164674634794	0.512666666666667	0.484353741496599	0.633333333333333	TRUE	TRUE	FALSE	(0.1,1]	(0,0.05]
N461	1371	99	30	0	0.02	1	recombination_rate_change	Phlag	10x increase	0.97288316488266	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	99	0	0	0	0.914	0.0673469387755102	1	TRUE	FALSE	FALSE	(0.1,1]	(0,0.05]
N461	612	588	174	126	0.2	1	recombination_rate_change	KmeansQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	714	0.42	0.176470588235294	0.248520710059172	0.492	0.49	0.58	TRUE	TRUE	FALSE	(0.1,1]	(0.15,0.25]
N461	1215	135	138	12	0.1	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	147	0.08	0.0816326530612245	0.0808080808080808	0.818	0.1	0.92	FALSE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1153	122	64	161	0.15	1	recombination_rate_change	Phlag	10x increase	0.971782028675079	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	283	0.715555555555556	0.568904593639576	0.633858267716535	0.876	0.0956862745098039	0.284444444444444	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
N461	1425	0	75	0	0.05	1	recombination_rate_change	BarycentricBins(6)+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	0	0	NA	0	0.95	0	1	FALSE	FALSE	TRUE	(0.1,1]	(0,0.05]
N461	1107	18	366	9	0.25	1	recombination_rate_change	GaussianQQS+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	27	0.024	0.333333333333333	0.0447761194029851	0.744	0.016	0.976	TRUE	FALSE	FALSE	(0.1,1]	(0.15,0.25]
N461	1280	70	142	8	0.1	1	recombination_rate_change	PresentBP+HMM	10x increase	279182.926829268	0.003488	133551.287349478	228929.99999999994	5	1936340	5	7592144	24	4775358	0.857086459230209	78	0.0533333333333333	0.102564102564103	0.0701754385964912	0.858666666666667	0.0518518518518519	0.946666666666667	TRUE	FALSE	FALSE	(0.1,1]	(0.05,0.15]
